CustomerID,TotalSpending,AverageSpending,TransactionCount,Recency
13199.0,9803.96,81.69966666666666,120,3
13200.0,870.09,18.915,46,18
13203.0,869.46,15.253684210526316,57,9
13207.0,250.26000000000002,31.282500000000002,8,14
13208.0,1205.9,8.039333333333333,150,58
13209.0,5820.16,17.690455927051673,329,29
13210.0,353.48,16.067272727272726,22,93
13211.0,1197.42,21.3825,56,9
13212.0,780.58,5.458601398601399,143,8
13213.0,1518.43,16.50467391304348,92,56
13216.0,333.74,66.748,5,267
13217.0,133.62,19.08857142857143,7,121
13218.0,62.63999999999999,12.527999999999999,5,126
13220.0,819.2900000000001,39.01380952380953,21,77
13221.0,847.41,12.839545454545455,66,239
13223.0,163.20000000000002,32.64,5,199
13224.0,2150.85,19.732568807339447,109,59
13225.0,6083.04,178.91294117647058,34,2
13226.0,108.21000000000001,6.7631250000000005,16,272
13227.0,257.7,28.633333333333333,9,201
13228.0,358.0,179.0,2,80
13229.0,160.95,16.095,10,225
13230.0,2763.41,4.515375816993464,612,3
13232.0,1357.6,6.558454106280193,207,12
13233.0,605.12,14.072558139534884,43,73
13235.0,101.17000000000007,1.7147457627118656,59,211
13236.0,727.27,18.64794871794872,39,24
13238.0,680.83,21.2759375,32,10
13239.0,329.56,14.98,22,261
13240.0,663.65,9.905223880597015,67,95
13242.0,270.40000000000003,20.800000000000004,13,111
13243.0,600.07,10.346034482758622,58,202
13244.0,121.74000000000001,4.508888888888889,27,92
13245.0,430.5,26.90625,16,50
13246.0,1922.1,13.441258741258741,143,17
13247.0,501.12,20.0448,25,17
13248.0,465.68,17.91076923076923,26,124
13249.0,711.41,30.93086956521739,23,91
13253.0,1030.4,28.622222222222224,36,156
13255.0,390.66,27.904285714285717,14,3
13256.0,0.0,0.0,1,13
13258.0,698.58,18.383684210526315,38,11
13259.0,292.32,3.36,87,61
13260.0,557.62,69.7025,8,60
13261.0,944.1,104.9,9,268
13262.0,200.29,18.208181818181817,11,262
13263.0,7454.07,4.444883720930233,1677,0
13265.0,2107.66,23.1610989010989,91,52
13266.0,3717.67,18.40430693069307,202,10
13267.0,4404.44,19.662678571428568,224,2
13268.0,3167.64,7.086442953020134,447,17
13269.0,5315.92,16.61225,320,0
13270.0,590.0,590.0,1,365
13271.0,178.26,1.764950495049505,101,36
13272.0,276.56,18.437333333333335,15,30
13273.0,138.98,8.68625,16,112
13276.0,590.9300000000001,19.69766666666667,30,63
13277.0,258.4,32.3,8,15
13278.0,542.73,11.798478260869565,46,40
13279.0,126.30000000000001,11.481818181818182,11,63
13280.0,814.86,9.586588235294117,85,121
13282.0,1047.8400000000001,26.196000000000005,40,17
13283.0,93.66,13.379999999999999,7,59
13284.0,196.15,14.010714285714286,14,322
13285.0,2709.12,14.487272727272726,187,22
13291.0,361.11,8.597857142857142,42,155
13292.0,578.9399999999999,18.67548387096774,31,38
13294.0,873.74,16.18037037037037,54,189
13295.0,197.95000000000002,17.995454545454546,11,359
13296.0,87.4,17.48,5,136
13297.0,2089.85,35.421186440677964,59,7
13298.0,360.0,180.0,2,0
13299.0,142.5,28.5,5,267
13300.0,365.29,16.60409090909091,22,164
13301.0,618.09,7.630740740740741,81,103
13302.0,63.75,63.75,1,154
13304.0,300.42,14.305714285714286,21,350
13305.0,2000.86,24.701975308641973,81,3
13307.0,15.0,15.0,1,119
13308.0,1367.6100000000001,23.993157894736843,57,22
13309.0,1456.79,13.614859813084111,107,6
13310.0,1083.63,14.073116883116885,77,8
13311.0,598.57,23.02192307692308,26,3
13313.0,1555.32,19.939999999999998,78,21
13314.0,578.66,7.715466666666666,75,1
13316.0,5815.49,66.08511363636363,88,36
13317.0,2140.07,15.852370370370371,135,63
13318.0,640.76,32.038,20,0
13319.0,10664.34,21.32868,500,4
13320.0,1491.7,13.56090909090909,110,69
13321.0,567.36,51.57818181818182,11,71
13322.0,199.48000000000002,7.9792000000000005,25,16
13323.0,787.85,37.516666666666666,21,2
13324.0,7072.8,91.85454545454546,77,31
13325.0,675.3,56.275,12,81
13327.0,3617.57,33.188715596330276,109,38
13328.0,1308.48,76.96941176470588,17,315
13329.0,740.4,38.96842105263158,19,31
13330.0,1140.93,21.526981132075473,53,92
13332.0,350.9,16.70952380952381,21,13
13334.0,3536.82,13.197089552238806,268,81
13336.0,795.12,15.590588235294117,51,76
13338.0,431.82,17.9925,24,153
13339.0,860.12,15.928148148148148,54,200
13340.0,10736.48,80.12298507462687,134,44
13341.0,775.85,18.472619047619048,42,260
13343.0,303.93,13.815,22,172
13344.0,2543.72,21.37579831932773,119,67
13345.0,377.6,17.163636363636364,22,276
13347.0,341.36,42.67,8,69
13348.0,233.76,16.697142857142858,14,63
13349.0,247.32,15.4575,16,10
13350.0,910.72,21.17953488372093,43,15
13351.0,373.94,23.37125,16,65
13352.0,389.28,14.417777777777777,27,7
13354.0,743.53,14.579019607843136,51,70
13355.0,674.7,21.084375,32,121
13356.0,768.24,18.291428571428572,42,79
13357.0,609.95,6.777222222222223,90,256
13358.0,439.03,15.138965517241378,29,268
13359.0,431.26,17.969166666666666,24,58
13362.0,3085.4900000000002,18.25733727810651,169,2
13363.0,992.5,16.541666666666668,60,17
13364.0,0.0,0.0,20,66
13365.0,2191.22,16.600151515151513,132,8
13366.0,56.160000000000004,56.160000000000004,1,49
13368.0,623.4,21.49655172413793,29,256
13369.0,263.75,13.881578947368421,19,353
13370.0,721.32,16.393636363636364,44,365
13372.0,378.64,16.46260869565217,23,89
13373.0,3312.25,20.963607594936708,158,60
13375.0,772.9,20.339473684210525,38,80
13376.0,1019.76,19.240754716981133,53,98
13379.0,572.56,5.902680412371134,97,25
13381.0,3626.81,20.96421965317919,173,20
13382.0,222.99,14.866000000000001,15,280
13384.0,4122.28,26.595354838709675,155,30
13385.0,534.57,15.273428571428573,35,329
13388.0,627.15,17.420833333333334,36,120
13389.0,797.96,15.646274509803922,51,10
13390.0,544.08,41.8523076923077,13,74
13391.0,59.8,59.8,1,203
13394.0,2312.8,14.102439024390245,164,1
13395.0,307.72,14.653333333333334,21,184
13396.0,1325.29,28.197659574468084,47,21
13397.0,1539.18,39.46615384615385,39,72
13398.0,457.34,17.59,26,191
13402.0,621.23,15.92897435897436,39,126
13403.0,75.0,25.0,3,17
13404.0,252.49,22.953636363636363,11,0
13405.0,572.451,21.201888888888888,27,73
13408.0,27487.41,54.86508982035928,501,1
13410.0,988.91,32.96366666666667,30,8
13411.0,213.55,11.863888888888889,18,106
13414.0,1390.5,57.9375,24,133
13416.0,712.5,37.5,19,43
13417.0,640.83,22.886785714285715,28,4
13418.0,5845.44,18.61605095541401,314,11
13419.0,221.06,13.81625,16,63
13420.0,140.35,14.035,10,134
13421.0,1848.98,17.609333333333332,105,39
13422.0,2601.55,20.324609375,128,50
13425.0,1624.21,20.823205128205128,78,107
13426.0,3550.7000000000003,22.331446540880506,159,0
13427.0,582.6,20.089655172413792,29,18
13428.0,218.47,2.952297297297297,74,9
13429.0,1006.8,15.02686567164179,67,10
13430.0,648.6899999999999,12.012777777777776,54,18
13431.0,1269.1,27.589130434782607,46,66
13434.0,534.24,53.424,10,73
13435.0,3794.4900000000002,36.83970873786408,103,4
13436.0,196.89,16.4075,12,1
13437.0,3408.06,20.40754491017964,167,13
13439.0,283.71,5.253888888888889,54,254
13441.0,296.64,22.818461538461538,13,91
13447.0,1104.23,17.81016129032258,62,22
13448.0,3465.67,17.415427135678392,199,16
13449.0,291.88,15.362105263157895,19,23
13450.0,2043.7199999999998,28.784788732394365,71,26
13451.0,2916.45,6.5685810810810805,444,25
13452.0,590.0,295.0,2,258
13453.0,356.97999999999996,20.998823529411762,17,165
13455.0,1007.35,19.006603773584906,53,24
13456.0,1737.8200000000002,26.73569230769231,65,17
13458.0,9537.92,24.207918781725887,394,6
13460.0,183.44,10.790588235294118,17,28
13461.0,1445.0,53.51851851851852,27,38
13462.0,143.25,14.325,10,182
13464.0,674.68,16.45560975609756,41,57
13466.0,297.95,16.552777777777777,18,99
13467.0,1083.71,10.946565656565657,99,10
13468.0,5656.75,18.48611111111111,306,1
13470.0,165.0,16.5,10,98
13471.0,2531.58,9.736846153846153,260,0
13473.0,417.54,18.97909090909091,22,60
13474.0,229.59,3.58734375,64,235
13475.0,1431.78,16.648604651162792,86,190
13476.0,1092.77,17.91426229508197,61,178
13477.0,1441.53,17.796666666666667,81,37
13479.0,291.0,18.1875,16,197
13481.0,1776.81,15.864374999999999,112,45
13482.0,184.64,16.785454545454545,11,231
13483.0,140.34,14.034,10,65
13484.0,313.8,39.225,8,240
13485.0,454.24,19.749565217391304,23,232
13486.0,1122.41,16.2668115942029,69,77
13487.0,575.4,16.923529411764704,34,57
13488.0,8910.61,20.86793911007026,427,16
13489.0,449.52,32.10857142857143,14,104
13491.0,1215.82,14.137441860465115,86,51
13492.0,1269.84,25.3968,50,135
13493.0,618.63,77.32875,8,274
13494.0,316.26000000000005,17.570000000000004,18,311
13495.0,1990.1200000000001,38.27153846153846,52,7
13496.0,617.93,17.16472222222222,36,10
13497.0,321.05,16.052500000000002,20,282
13499.0,1146.96,25.488,45,17
13500.0,1136.77,16.966716417910447,67,22
13501.0,1310.47,24.725849056603774,53,242
13502.0,292.0,16.22222222222222,18,16
13503.0,216.85,12.755882352941176,17,70
13504.0,295.93,13.451363636363636,22,63
13505.0,4282.88,18.867312775330397,227,67
13506.0,452.82,15.614482758620689,29,311
13507.0,2479.16,15.303456790123455,162,2
13508.0,110.97,9.2475,12,243
13509.0,979.72,22.266363636363636,44,8
13510.0,1785.16,15.257777777777779,117,0
13512.0,251.21,16.747333333333334,15,260
13513.0,205.1,20.509999999999998,10,126
13514.0,152.20000000000002,38.050000000000004,4,73
13515.0,891.12,15.103728813559322,59,72
13516.0,1389.41,31.5775,44,20
13517.0,2109.07,14.74874125874126,143,59
13518.0,659.4399999999999,17.353684210526314,38,85
13519.0,110.80000000000001,12.311111111111112,9,49
13520.0,3487.75,36.713157894736845,95,58
13521.0,1093.65,2.508371559633028,436,0
13522.0,125.80000000000001,25.160000000000004,5,29
13523.0,3755.38,21.21683615819209,177,32
13524.0,680.1800000000001,25.191851851851855,27,40
13525.0,628.78,104.79666666666667,6,14
13527.0,2263.76,10.106071428571429,224,33
13529.0,307.76,20.517333333333333,15,78
13531.0,483.8,21.990909090909092,22,204
13532.0,210.31,3.1865151515151515,66,33
13533.0,270.79,3.563026315789474,76,182
13534.0,5613.08,16.41251461988304,342,1
13536.0,3448.29,19.264189944134078,179,0
13538.0,1280.85,51.233999999999995,25,42
13539.0,605.84,15.943157894736842,38,85
13544.0,291.41,3.349540229885058,87,39
13546.0,626.99,6.397857142857143,98,11
13548.0,682.41,5.503306451612903,124,95
13549.0,916.12,17.61769230769231,52,25
13551.0,91.80000000000001,22.950000000000003,4,318
13552.0,3539.53,29.25231404958678,121,65
13555.0,4149.28,30.50941176470588,136,73
13557.0,584.06,17.178235294117645,34,27
13558.0,605.06,3.457485714285714,175,5
13560.0,174.37,5.283939393939394,33,6
13561.0,141.85999999999999,10.132857142857143,14,215
13562.0,1799.33,21.943048780487803,82,81
13563.0,777.53,15.867959183673468,49,83
13564.0,647.74,7.620470588235294,85,143
13565.0,240.22,6.321578947368421,38,18
13566.0,874.71,4.969943181818182,176,40
13568.0,192.85,4.382954545454545,44,172
13569.0,373.75,4.397058823529412,85,16
13570.0,239.49,8.870000000000001,27,242
13571.0,2092.32,6.1358357771261005,341,12
13572.0,1384.25,41.946969696969695,33,205
13573.0,294.4,11.323076923076922,26,49
13575.0,732.0699999999999,15.914565217391303,46,22
13576.0,6703.3,51.56384615384616,130,9
13577.0,1658.3,19.50941176470588,85,24
13579.0,467.04,20.30608695652174,23,14
13581.0,118.0,11.8,10,308
13583.0,781.03,14.736415094339621,53,155
13584.0,142.4,5.933333333333334,24,306
13587.0,347.0,31.545454545454547,11,31
13588.0,2445.12,13.584,180,15
13589.0,379.65,18.07857142857143,21,14
13590.0,1976.12,22.203595505617976,89,10
13591.0,1117.13,19.26086206896552,58,64
13592.0,247.95999999999998,15.497499999999999,16,35
13593.0,1990.28,15.428527131782946,129,107
13594.0,396.97,15.268076923076924,26,52
13596.0,697.04,4.199036144578313,166,5
13598.0,167.42000000000002,4.083414634146342,41,46
13599.0,5030.6,19.055303030303033,264,0
13600.0,219.52,11.553684210526317,19,311
13601.0,693.32,7.003232323232324,99,44
13602.0,428.89,18.647391304347824,23,64
13603.0,164.34,6.086666666666667,27,25
13606.0,280.53999999999996,6.524186046511627,43,28
13607.0,678.01,6.918469387755102,98,39
13610.0,1115.43,4.892236842105263,228,11
13611.0,1158.2,15.239473684210527,76,88
13614.0,1610.46,8.01223880597015,201,23
13615.0,399.99,16.66625,24,312
13617.0,544.18,12.367727272727272,44,39
13618.0,177.34,13.641538461538461,13,173
13621.0,213.85,11.255263157894737,19,116
13623.0,672.44,7.819069767441861,86,30
13626.0,257.23,13.53842105263158,19,252
13627.0,1624.02,17.276808510638297,94,58
13629.0,7792.36,132.07389830508475,59,22
13630.0,1995.68,24.946,80,4
13631.0,3021.77,251.81416666666667,12,99
13632.0,2117.02,14.401496598639456,147,24
13634.0,1575.16,8.378510638297874,188,32
13635.0,1071.03,17.274677419354838,62,67
13636.0,941.62,14.7128125,64,36
13637.0,810.5,8.024752475247524,101,51
13638.0,122.64,15.33,8,15
13639.0,1033.34,25.833499999999997,40,73
13642.0,354.8,5.375757575757576,66,215
13643.0,519.44,18.551428571428573,28,30
13644.0,2597.52,17.55081081081081,148,8
13645.0,252.1,50.42,5,119
13647.0,1670.22,20.87775,80,9
13649.0,346.6,15.069565217391306,23,256
13650.0,1809.34,18.46265306122449,98,16
13651.0,94.2,15.700000000000001,6,34
13652.0,1095.08,17.38222222222222,63,45
13654.0,2707.33,16.30921686746988,166,42
13655.0,932.97,16.66017857142857,56,113
13656.0,379.65,7.747959183673469,49,164
13657.0,382.14,23.88375,16,10
13658.0,2421.47,21.620267857142856,112,9
13659.0,1550.85,14.35972222222222,108,196
13662.0,879.08,15.156551724137932,58,85
13663.0,189.47,14.574615384615385,13,178
13666.0,84.65,7.054166666666667,12,59
13667.0,305.02,3.505977011494253,87,148
13668.0,6216.07,12.407325349301397,501,2
13669.0,218.55,24.283333333333335,9,50
13670.0,349.7,13.988,25,74
13672.0,-71.46,-4.46625,16,300
13673.0,396.92,6.106461538461539,65,18
13675.0,486.82000000000005,19.472800000000003,25,150
13678.0,232.6,14.5375,16,151
13680.0,2202.31,10.19587962962963,216,0
13681.0,827.83,14.523333333333333,57,17
13682.0,59.5,19.833333333333332,3,186
13684.0,64.23,2.071935483870968,31,285
13685.0,3119.44,79.98564102564103,39,2
13686.0,72.0,9.0,8,182
13689.0,910.0,151.66666666666666,6,62
13690.0,172.25,19.13888888888889,9,58
13692.0,1466.8700000000001,26.67036363636364,55,24
13693.0,-32.0,-8.0,4,324
13694.0,62653.1,107.09931623931624,585,3
13695.0,2504.13,27.823666666666668,90,30
13697.0,151.29999999999998,12.608333333333333,12,38
13699.0,308.58000000000004,22.041428571428575,14,154
13700.0,2265.12,11.498071065989848,197,25
13703.0,99.5,99.5,1,317
13704.0,2295.31,17.002296296296297,135,4
13705.0,711.86,25.423571428571428,28,7
13706.0,330.79,16.5395,20,302
13707.0,806.41,16.800208333333334,48,266
13708.0,296.88,5.821176470588235,51,270
13709.0,6249.110000000001,18.061011560693643,346,3
13710.0,180.48,22.56,8,31
13711.0,252.06,19.38923076923077,13,218
13712.0,228.84,22.884,10,246
13715.0,1053.94,9.758703703703704,108,280
13716.0,138.28,6.584761904761905,21,268
13717.0,1432.26,13.905436893203884,103,31
13718.0,306.55,25.545833333333334,12,245
13719.0,1041.68,17.361333333333334,60,14
13720.0,799.9,18.60232558139535,43,116
13721.0,524.14,18.719285714285714,28,35
13722.0,2369.16,27.548372093023254,86,119
13723.0,199.85000000000002,33.30833333333334,6,216
13725.0,1809.81,15.337372881355932,118,49
13726.0,1079.6599999999999,25.70619047619047,42,38
13727.0,333.48,16.674,20,28
13728.0,1016.14,16.12920634920635,63,36
13730.0,752.6,17.50232558139535,43,135
13731.0,610.59,16.068157894736842,38,218
13732.0,491.86,14.904848484848486,33,27
13735.0,2766.18,13.298942307692307,208,24
13736.0,724.0,3.731958762886598,194,4
13737.0,339.59999999999997,11.319999999999999,30,199
13739.0,216.9,72.3,3,17
13740.0,350.75,15.25,23,240
13741.0,666.33,19.038,35,71
13742.0,3102.42,9.605015479876162,323,16
13743.0,1340.1499999999999,31.90833333333333,42,2
13744.0,1156.36,16.060555555555553,72,94
13745.0,291.54,11.213076923076924,26,150
13747.0,79.6,79.6,1,373
13748.0,948.25,33.86607142857143,28,95
13750.0,1647.26,68.63583333333334,24,53
13751.0,296.25,32.916666666666664,9,287
13752.0,1186.28,15.608947368421052,76,123
13753.0,741.26,21.178857142857144,35,287
13754.0,282.59999999999997,23.549999999999997,12,151
13755.0,2154.68,6.281865889212828,343,3
13756.0,5145.12,35.979860139860136,143,1
13758.0,3190.55,27.26965811965812,117,11
13759.0,659.4100000000001,26.376400000000004,25,32
13760.0,286.79,5.03140350877193,57,53
13761.0,1070.65,15.295000000000002,70,49
13762.0,3.552713678800501e-15,2.5376526277146434e-16,14,203
13763.0,1689.46,99.38,17,62
13764.0,1521.76,7.3161538461538465,208,70
13767.0,16945.71,42.470451127819544,399,1
13769.0,2771.87,19.383706293706293,143,1
13771.0,2631.7,21.930833333333332,120,63
13772.0,1132.13,6.396214689265538,177,33
13774.0,345.0,15.681818181818182,22,81
13777.0,25748.350000000002,117.57237442922376,219,0
13778.0,178.7,19.855555555555554,9,102
13780.0,360.01,6.315964912280702,57,6
13781.0,127.84,7.5200000000000005,17,250
13782.0,912.0,7.930434782608696,115,12
13784.0,2462.79,79.44483870967741,31,9
13786.0,230.39999999999998,32.91428571428571,7,366
13787.0,309.04,9.969032258064518,31,75
13790.0,348.8,7.751111111111111,45,3
13791.0,1047.68,61.62823529411765,17,42
13792.0,195.55,15.042307692307693,13,65
13798.0,36351.42,82.8050569476082,439,0
13799.0,688.86,17.663076923076922,39,116
13800.0,558.32,16.91878787878788,33,309
13801.0,324.8,14.121739130434783,23,66
13802.0,3906.27,59.18590909090909,66,137
13803.0,277.07,16.298235294117646,17,254
13804.0,2635.79,19.23934306569343,137,30
13805.0,924.6,71.12307692307692,13,51
13806.0,256.38,25.637999999999998,10,63
13807.0,112.6,16.085714285714285,7,366
13808.0,1747.66,22.995526315789476,76,5
13809.0,155.05,12.920833333333334,12,304
13810.0,899.51,24.98638888888889,36,28
13811.0,591.75,42.267857142857146,14,183
13812.0,539.0,14.972222222222221,36,41
13813.0,1353.41,19.06211267605634,71,39
13814.0,1562.12,26.933103448275862,58,55
13815.0,4014.91,22.683107344632766,177,21
13816.0,555.04,16.819393939393937,33,23
13817.0,382.98,15.957500000000001,24,28
13819.0,1140.35,31.676388888888887,36,301
13821.0,385.64,6.536271186440678,59,144
13822.0,632.0,6.583333333333333,96,5
13823.0,957.66,23.941499999999998,40,18
13824.0,1698.94,36.93347826086956,46,32
13826.0,174.65,14.554166666666667,12,157
13827.0,412.05,4.430645161290323,93,57
13828.0,209.49,13.966000000000001,15,21
13829.0,-102.0,-102.0,1,358
13831.0,2202.99,29.77013513513513,74,15
13832.0,40.949999999999996,10.237499999999999,4,17
13833.0,384.8,13.26896551724138,29,158
13835.0,834.57,15.174000000000001,55,24
13837.0,271.24,14.275789473684211,19,211
13838.0,691.73,3.975459770114943,174,5
13841.0,85.0,85.0,1,252
13842.0,3385.62,16.43504854368932,206,58
13844.0,361.62,18.081,20,10
13845.0,312.98,34.775555555555556,9,64
13846.0,847.61,14.613965517241379,58,24
13848.0,1255.0,251.0,5,91
13849.0,1537.95,15.227227722772279,101,51
13850.0,1586.81,16.88095744680851,94,87
13851.0,2651.46,32.73407407407407,81,95
13853.0,1056.94,44.03916666666667,24,8
13854.0,8025.0199999999995,70.39491228070175,114,8
13856.0,363.4,21.376470588235293,17,168
13858.0,216.17,19.651818181818182,11,56
13859.0,201.16,7.184285714285714,28,325
13860.0,1240.0,16.103896103896105,77,0
13862.0,2187.31,15.403591549295774,142,17
13863.0,299.56,13.616363636363637,22,244
13865.0,501.56,16.718666666666667,30,57
13866.0,145.67000000000002,20.810000000000002,7,73
13867.0,1015.29,16.644098360655736,61,30
13868.0,3192.54,96.74363636363637,33,6
13869.0,3104.95,10.11384364820847,307,122
13870.0,2751.25,23.315677966101696,118,1
13871.0,6389.8,18.90473372781065,338,22
13873.0,381.7,15.904166666666667,24,119
13874.0,540.45,30.025000000000002,18,357
13875.0,1786.79,17.180673076923078,104,53
13876.0,122.7,17.52857142857143,7,63
13877.0,117.24,39.08,3,85
13878.0,1281.53,35.598055555555554,36,54
13880.0,3219.77,19.513757575757577,165,20
13881.0,16989.52,94.38622222222223,180,3
13882.0,1131.28,17.14060606060606,66,2
13883.0,2538.75,16.379032258064516,155,0
13884.0,781.3000000000001,13.021666666666668,60,6
13885.0,506.8,18.1,28,188
13886.0,243.56,15.2225,16,70
13887.0,349.55,18.397368421052633,19,203
13888.0,605.63,15.14075,40,119
13889.0,416.90000000000003,27.793333333333337,15,92
13890.0,1860.8600000000001,16.323333333333334,114,0
13892.0,632.97,23.443333333333335,27,26
13893.0,821.1,39.1,21,297
13894.0,535.97,17.865666666666666,30,21
13895.0,2588.12,21.74890756302521,119,20
13897.0,311.16,18.303529411764707,17,49
13898.0,155.93,12.994166666666667,12,325
13899.0,388.52,20.448421052631577,19,15
13900.0,740.95,17.23139534883721,43,182
13901.0,2867.2,19.242953020134227,149,71
13904.0,332.64,12.793846153846154,26,36
13908.0,2347.05,18.627380952380953,126,79
13911.0,2580.91,17.43858108108108,148,56
13914.0,613.95,18.05735294117647,34,3
13917.0,272.04,15.113333333333335,18,49
13918.0,1212.8400000000001,40.428000000000004,30,49
13919.0,350.15999999999997,10.61090909090909,33,52
13922.0,172.25,24.607142857142858,7,351
13923.0,351.13,17.5565,20,53
13924.0,1682.08,12.277956204379562,137,1
13925.0,616.65,13.703333333333333,45,35
13926.0,223.85000000000002,20.35,11,22
13927.0,348.99,16.61857142857143,21,74
13928.0,464.57,17.206296296296298,27,10
13929.0,802.85,80.285,10,168
13930.0,337.34,19.843529411764706,17,57
13931.0,1230.93,20.86322033898305,59,85
13932.0,307.4,19.2125,16,294
13933.0,608.7900000000001,26.469130434782613,23,108
13934.0,922.1,29.74516129032258,31,263
13936.0,361.28,13.38074074074074,27,170
13937.0,158.85,17.65,9,168
13938.0,71.66,10.237142857142857,7,34
13939.0,556.75,12.103260869565217,46,22
13940.0,839.14,17.12530612244898,49,16
13941.0,4912.41,104.51936170212765,47,21
13946.0,561.5699999999999,51.05181818181818,11,78
13947.0,90.6,18.119999999999997,5,64
13948.0,102.0,34.0,3,360
13949.0,2427.32,15.170750000000002,160,2
13950.0,728.56,20.237777777777776,36,10
13951.0,674.45,17.293589743589745,39,175
13952.0,3246.091,23.52239855072464,138,210
13953.0,3515.68,175.784,20,6
13954.0,378.59,12.619666666666665,30,1
13955.0,322.96,9.786666666666665,33,153
13956.0,1026.42,6.752763157894737,152,4
13958.0,-102.45,-20.490000000000002,5,371
13959.0,598.2,6.502173913043479,92,78
13960.0,230.22,19.185,12,20
13962.0,169.55,15.413636363636364,11,21
13963.0,664.54,18.986857142857144,35,307
13967.0,80.7,40.35,2,145
13969.0,8986.69,14.196982622432861,633,6
13971.0,2702.2200000000003,17.102658227848103,158,8
13972.0,190.25,12.683333333333334,15,70
13973.0,264.7,24.063636363636363,11,286
13974.0,413.59000000000003,14.77107142857143,28,48
13975.0,2503.23,7.362441176470588,340,30
13976.0,357.98,35.798,10,206
13978.0,196.79000000000002,13.119333333333335,15,14
13979.0,869.87,16.108703703703704,54,72
13980.0,200.14,18.19454545454545,11,59
13982.0,1861.11,16.183565217391305,115,38
13983.0,2590.46,23.129107142857144,112,29
13984.0,488.03,28.70764705882353,17,26
13985.0,7024.53,19.899518413597733,353,3
13986.0,320.46,24.650769230769228,13,16
13988.0,4098.8,17.14979079497908,239,19
13989.0,1266.08,30.88,41,65
13990.0,311.3,19.45625,16,212
13991.0,850.63,9.891046511627907,86,11
13992.0,76.8,15.36,5,29
13993.0,3409.66,27.277279999999998,125,31
13994.0,2313.14,14.923483870967742,155,3
13995.0,1383.49,15.902183908045977,87,14
13999.0,3865.26,18.23235849056604,212,9
14000.0,633.71,39.606875,16,205
14001.0,2030.3300000000002,50.758250000000004,40,45
14002.0,529.73,11.270851063829788,47,133
14004.0,4582.64,26.799064327485382,171,42
14005.0,2874.72,34.22285714285714,84,9
14006.0,962.19,32.073,30,115
14009.0,685.9300000000001,15.589318181818184,44,197
14012.0,328.8,29.89090909090909,11,277
14013.0,473.02,13.91235294117647,34,109
14014.0,505.18,12.953333333333333,39,76
14015.0,917.34,45.867000000000004,20,52
14016.0,4328.46,26.718888888888888,162,153
14019.0,1398.96,20.57294117647059,68,46
14020.0,642.8,16.48205128205128,39,16
14021.0,631.9,28.722727272727273,22,154
14022.0,440.0,15.714285714285714,28,224
14023.0,584.07,18.840967741935486,31,6
14024.0,327.7,20.48125,16,121
14027.0,104.82,17.47,6,60
14029.0,467.66,31.177333333333333,15,62
14030.0,2360.09,9.712304526748971,243,17
14031.0,14634.640000000001,56.72341085271319,258,6
14032.0,2929.84,19.275263157894738,152,1
14034.0,512.02,5.565434782608696,92,21
14035.0,1428.02,21.636666666666667,66,28
14036.0,626.65,16.49078947368421,38,284
14037.0,147.20000000000002,5.257142857142858,28,175
14038.0,1554.48,16.71483870967742,93,77
14039.0,152.2,25.366666666666664,6,32
14040.0,3542.19,14.697883817427385,241,40
14041.0,141.41,6.733809523809524,21,265
14044.0,652.82,3.1235406698564594,209,26
14045.0,1659.75,276.625,6,108
14046.0,154.99,11.070714285714287,14,283
14047.0,1290.01,37.94147058823529,34,8
14048.0,375.13,4.262840909090909,88,276
14049.0,5639.15,11.166633663366335,505,16
14050.0,746.36,13.821481481481483,54,31
14051.0,15477.34,71.98762790697674,215,0
14052.0,225.36,4.024285714285715,56,19
14053.0,260.25,65.0625,4,123
14054.0,92.46,15.409999999999998,6,64
14055.0,725.6400000000001,72.56400000000001,10,105
14056.0,8124.4,7.2024822695035455,1128,0
14057.0,6147.4,21.12508591065292,291,23
14059.0,183.6,22.95,8,266
14060.0,6135.38,30.223546798029556,203,4
14062.0,10464.85,94.27792792792793,111,9
14064.0,1188.32,14.49170731707317,82,28
14066.0,152.55,21.792857142857144,7,266
14067.0,374.7,7.2057692307692305,52,63
14068.0,265.85,11.077083333333334,24,319
14071.0,1307.41,3.926156156156156,333,3
14073.0,139.54,9.967142857142857,14,20
14075.0,942.26,21.913023255813954,43,4
14076.0,122.47,2.662391304347826,46,128
14077.0,499.41999999999996,11.89095238095238,42,40
14078.0,1049.37,16.144153846153845,65,101
14079.0,375.1,31.258333333333336,12,124
14080.0,45.599999999999994,11.399999999999999,4,32
14081.0,904.67,5.799166666666666,156,266
14082.0,182.25,6.2844827586206895,29,364
14083.0,1018.43,5.626685082872928,181,3
14085.0,4435.79,9.835454545454546,451,1
14087.0,181.67,2.595285714285714,70,2
14088.0,50415.49,85.44998305084745,590,9
14089.0,161.0,11.5,14,56
14090.0,76.32000000000001,76.32000000000001,1,324
14092.0,4063.1,18.723963133640552,217,7
14093.0,442.85,4.217619047619048,105,11
14096.0,57120.909999999996,11.139023010920436,5128,3
14098.0,147.35,7.016666666666667,21,36
14099.0,3092.9700000000003,12.273690476190477,252,15
14100.0,194.9,7.496153846153846,26,137
14101.0,5976.79,170.76542857142857,35,73
14102.0,1314.73,15.65154761904762,84,4
14104.0,216.20999999999998,10.295714285714284,21,154
14105.0,1260.33,16.58328947368421,76,84
