,CustomerID,TotalSpending,AverageSpending,TransactionCount,Recency,Cluster
1126,13859.0,201.16,7.184285714285714,28,325,1
1127,13860.0,1240.0,16.103896103896105,77,0,0
1128,13862.0,2187.31,15.403591549295774,142,17,0
1129,13863.0,299.56,13.616363636363635,22,244,1
1130,13865.0,501.56,16.718666666666667,30,57,0
1131,13866.0,145.67000000000002,20.81,7,73,0
1132,13867.0,1015.29,16.644098360655736,61,30,0
1133,13868.0,3192.54,96.74363636363636,33,6,0
1134,13869.0,3104.95,10.11384364820847,307,122,0
1135,13870.0,2751.25,23.315677966101696,118,1,0
1136,13871.0,6389.8,18.90473372781065,338,22,0
1137,13873.0,381.7,15.904166666666669,24,119,0
1138,13874.0,540.45,30.025,18,357,1
1139,13875.0,1786.79,17.180673076923078,104,53,0
1140,13876.0,122.7,17.52857142857143,7,63,0
1141,13877.0,117.24,39.08,3,85,0
1142,13878.0,1281.53,35.598055555555554,36,54,0
1143,13880.0,3219.77,19.513757575757577,165,20,0
1144,13881.0,16989.52,94.38622222222224,180,3,0
1145,13882.0,1131.28,17.14060606060606,66,2,0
1146,13883.0,2538.75,16.379032258064516,155,0,0
1147,13884.0,781.3000000000001,13.021666666666668,60,6,0
1148,13885.0,506.8,18.1,28,188,1
1149,13886.0,243.56,15.2225,16,70,0
1150,13887.0,349.55,18.397368421052633,19,203,1
1151,13888.0,605.63,15.14075,40,119,0
1152,13889.0,416.9,27.793333333333337,15,92,0
1153,13890.0,1860.86,16.323333333333334,114,0,0
1154,13892.0,632.97,23.443333333333335,27,26,0
1155,13893.0,821.1,39.1,21,297,1
1156,13894.0,535.97,17.865666666666666,30,21,0
1157,13895.0,2588.12,21.74890756302521,119,20,0
1158,13897.0,311.16,18.303529411764707,17,49,0
1159,13898.0,155.93,12.994166666666668,12,325,1
1160,13899.0,388.52,20.448421052631577,19,15,0
1161,13900.0,740.95,17.23139534883721,43,182,1
1162,13901.0,2867.2,19.242953020134227,149,71,0
1163,13904.0,332.64,12.793846153846154,26,36,0
1164,13908.0,2347.05,18.627380952380953,126,79,0
1165,13911.0,2580.91,17.43858108108108,148,56,0
1166,13914.0,613.95,18.05735294117647,34,3,0
1167,13917.0,272.04,15.113333333333337,18,49,0
1168,13918.0,1212.84,40.428,30,49,0
1169,13919.0,350.15999999999997,10.61090909090909,33,52,0
1170,13922.0,172.25,24.607142857142858,7,351,1
1171,13923.0,351.13,17.5565,20,53,0
1172,13924.0,1682.08,12.277956204379562,137,1,0
1173,13925.0,616.65,13.703333333333331,45,35,0
1174,13926.0,223.85,20.35,11,22,0
1175,13927.0,348.99,16.61857142857143,21,74,0
1176,13928.0,464.57,17.206296296296298,27,10,0
1177,13929.0,802.85,80.285,10,168,1
1178,13930.0,337.34,19.843529411764703,17,57,0
1179,13931.0,1230.93,20.86322033898305,59,85,0
1180,13932.0,307.4,19.2125,16,294,1
1181,13933.0,608.7900000000001,26.469130434782613,23,108,0
1182,13934.0,922.1,29.74516129032258,31,263,1
1183,13936.0,361.28,13.38074074074074,27,170,1
1184,13937.0,158.85,17.65,9,168,1
1185,13938.0,71.66,10.237142857142857,7,34,0
1186,13939.0,556.75,12.103260869565217,46,22,0
1187,13940.0,839.14,17.12530612244898,49,16,0
1188,13941.0,4912.41,104.51936170212764,47,21,0
1189,13946.0,561.5699999999999,51.05181818181818,11,78,0
1190,13947.0,90.6,18.119999999999997,5,64,0
1191,13948.0,102.0,34.0,3,360,1
1192,13949.0,2427.32,15.170750000000002,160,2,0
1193,13950.0,728.56,20.237777777777776,36,10,0
1194,13951.0,674.45,17.293589743589745,39,175,1
1195,13952.0,3246.091,23.52239855072464,138,210,1
1196,13953.0,3515.68,175.784,20,6,0
1197,13954.0,378.59,12.619666666666664,30,1,0
1198,13955.0,322.96,9.786666666666664,33,153,1
1199,13956.0,1026.42,6.752763157894737,152,4,0
1200,13958.0,-102.45,-20.49,5,371,1
1201,13959.0,598.2,6.502173913043479,92,78,0
1202,13960.0,230.22,19.185,12,20,0
1203,13962.0,169.55,15.413636363636364,11,21,0
1204,13963.0,664.54,18.986857142857144,35,307,1
1205,13967.0,80.7,40.35,2,145,1
1206,13969.0,8986.69,14.19698262243286,633,6,0
1207,13971.0,2702.2200000000003,17.102658227848103,158,8,0
1208,13972.0,190.25,12.683333333333334,15,70,0
1209,13973.0,264.7,24.063636363636363,11,286,1
1210,13974.0,413.59,14.77107142857143,28,48,0
1211,13975.0,2503.23,7.362441176470588,340,30,0
1212,13976.0,357.98,35.798,10,206,1
1213,13978.0,196.79,13.119333333333335,15,14,0
1214,13979.0,869.87,16.108703703703704,54,72,0
1215,13980.0,200.14,18.19454545454545,11,59,0
1216,13982.0,1861.11,16.183565217391305,115,38,0
1217,13983.0,2590.46,23.129107142857144,112,29,0
1218,13984.0,488.03,28.70764705882353,17,26,0
1219,13985.0,7024.53,19.899518413597733,353,3,0
1220,13986.0,320.46,24.650769230769228,13,16,0
1221,13988.0,4098.8,17.14979079497908,239,19,0
1222,13989.0,1266.08,30.88,41,65,0
1223,13990.0,311.3,19.45625,16,212,1
1224,13991.0,850.63,9.891046511627907,86,11,0
1225,13992.0,76.8,15.36,5,29,0
1226,13993.0,3409.66,27.27728,125,31,0
1227,13994.0,2313.14,14.923483870967742,155,3,0
1228,13995.0,1383.49,15.902183908045975,87,14,0
1229,13999.0,3865.26,18.23235849056604,212,9,0
1230,14000.0,633.71,39.606875,16,205,1
1231,14001.0,2030.33,50.75825,40,45,0
1232,14002.0,529.73,11.270851063829788,47,133,0
1233,14004.0,4582.64,26.799064327485382,171,42,0
1234,14005.0,2874.72,34.22285714285714,84,9,0
1235,14006.0,962.19,32.073,30,115,0
1236,14009.0,685.9300000000001,15.589318181818184,44,197,1
1237,14012.0,328.8,29.89090909090909,11,277,1
1238,14013.0,473.02,13.91235294117647,34,109,0
1239,14014.0,505.18,12.953333333333331,39,76,0
1240,14015.0,917.34,45.867,20,52,0
1241,14016.0,4328.46,26.718888888888888,162,153,1
1242,14019.0,1398.96,20.57294117647059,68,46,0
1243,14020.0,642.8,16.48205128205128,39,16,0
1244,14021.0,631.9,28.722727272727273,22,154,1
1245,14022.0,440.0,15.714285714285714,28,224,1
1246,14023.0,584.07,18.840967741935486,31,6,0
1247,14024.0,327.7,20.48125,16,121,0
1248,14027.0,104.82,17.47,6,60,0
1249,14029.0,467.66,31.177333333333333,15,62,0
1250,14030.0,2360.09,9.712304526748971,243,17,0
1251,14031.0,14634.64,56.72341085271319,258,6,0
1252,14032.0,2929.84,19.275263157894734,152,1,0
1253,14034.0,512.02,5.565434782608696,92,21,0
1254,14035.0,1428.02,21.636666666666667,66,28,0
1255,14036.0,626.65,16.49078947368421,38,284,1
1256,14037.0,147.20000000000002,5.257142857142858,28,175,1
1257,14038.0,1554.48,16.71483870967742,93,77,0
1258,14039.0,152.2,25.366666666666664,6,32,0
1259,14040.0,3542.19,14.697883817427384,241,40,0
1260,14041.0,141.41,6.733809523809524,21,265,1
1261,14044.0,652.82,3.1235406698564594,209,26,0
1262,14045.0,1659.75,276.625,6,108,0
1263,14046.0,154.99,11.070714285714288,14,283,1
1264,14047.0,1290.01,37.94147058823529,34,8,0
1265,14048.0,375.13,4.262840909090909,88,276,1
1266,14049.0,5639.15,11.166633663366335,505,16,0
1267,14050.0,746.36,13.821481481481484,54,31,0
1268,14051.0,15477.34,71.98762790697674,215,0,0
1269,14052.0,225.36,4.024285714285715,56,19,0
1270,14053.0,260.25,65.0625,4,123,0
1271,14054.0,92.46,15.409999999999998,6,64,0
1272,14055.0,725.6400000000001,72.56400000000001,10,105,0
1273,14056.0,8124.4,7.2024822695035455,1128,0,0
1274,14057.0,6147.4,21.12508591065292,291,23,0
1275,14059.0,183.6,22.95,8,266,1
1276,14060.0,6135.38,30.223546798029556,203,4,0
1277,14062.0,10464.85,94.27792792792792,111,9,0
1278,14064.0,1188.32,14.49170731707317,82,28,0
1279,14066.0,152.55,21.792857142857144,7,266,1
1280,14067.0,374.7,7.2057692307692305,52,63,0
1281,14068.0,265.85,11.077083333333334,24,319,1
1282,14071.0,1307.41,3.926156156156156,333,3,0
1283,14073.0,139.54,9.967142857142855,14,20,0
1284,14075.0,942.26,21.91302325581395,43,4,0
1285,14076.0,122.47,2.662391304347826,46,128,0
1286,14077.0,499.42,11.89095238095238,42,40,0
1287,14078.0,1049.37,16.144153846153845,65,101,0
1288,14079.0,375.1,31.258333333333336,12,124,0
1289,14080.0,45.599999999999994,11.4,4,32,0
1290,14081.0,904.67,5.799166666666666,156,266,1
1291,14082.0,182.25,6.2844827586206895,29,364,1
1292,14083.0,1018.43,5.626685082872928,181,3,0
1293,14085.0,4435.79,9.835454545454546,451,1,0
1294,14087.0,181.67,2.595285714285714,70,2,0
1295,14088.0,50415.49,85.44998305084745,590,9,0
1296,14089.0,161.0,11.5,14,56,0
1297,14090.0,76.32000000000001,76.32000000000001,1,324,1
1298,14092.0,4063.1,18.723963133640552,217,7,0
1299,14093.0,442.85,4.217619047619048,105,11,0
1300,14096.0,57120.91,11.139023010920436,5128,3,2
1301,14098.0,147.35,7.016666666666667,21,36,0
1302,14099.0,3092.9700000000003,12.273690476190476,252,15,0
1303,14100.0,194.9,7.496153846153846,26,137,0
1304,14101.0,5976.79,170.76542857142857,35,73,0
1305,14102.0,1314.73,15.65154761904762,84,4,0
1306,14104.0,216.21,10.295714285714284,21,154,1
1307,14105.0,1260.33,16.58328947368421,76,84,0
1308,14107.0,2688.48,21.681290322580644,124,51,0
1309,14108.0,594.16,16.976,35,30,0
1310,14109.0,80.2,5.728571428571429,14,22,0
1311,14110.0,5669.65,36.1124203821656,157,3,0
1312,14111.0,688.6,62.6,11,13,0
1313,14112.0,2774.17,16.035664739884393,173,22,0
1314,14113.0,1377.92,34.448,40,3,0
1315,14114.0,386.53,25.768666666666665,15,273,1
1316,14116.0,1382.74,19.204722222222223,72,19,0
1317,14117.0,90.0,30.0,3,143,1
1318,14119.0,-19.9,-19.9,1,353,1
1319,14121.0,2740.3,17.020496894409938,161,3,0
1320,14124.0,419.58,83.91600000000001,5,83,0
1321,14125.0,2740.43,16.409760479041914,167,10,0
1322,14126.0,643.6300000000001,40.22687500000001,16,7,0
1323,14127.0,709.71,16.129772727272726,44,122,0
1324,14128.0,637.5,13.858695652173912,46,60,0
1325,14129.0,1123.86,21.61269230769231,52,1,0
1326,14130.0,483.86,7.221791044776119,67,318,1
1327,14132.0,3580.13,17.811592039800995,201,1,0
1328,14133.0,590.3399999999999,19.677999999999997,30,129,0
1329,14135.0,4690.31,35.00231343283583,134,1,0
1330,14138.0,982.38,20.901702127659576,47,1,0
1331,14139.0,415.82,15.993076923076924,26,45,0
1332,14140.0,920.05,13.732089552238806,67,3,0
1333,14141.0,879.0300000000001,19.109347826086957,46,2,0
1334,14142.0,311.81,14.17318181818182,22,372,1
1335,14143.0,115.8,16.54285714285714,7,133,0
1336,14145.0,3148.2,262.34999999999997,12,46,0
1337,14146.0,2949.57,12.039061224489796,245,8,0
1338,14147.0,468.4,78.06666666666666,6,48,0
1339,14148.0,157.2,52.4,3,233,1
1340,14149.0,259.43,6.48575,40,212,1
1341,14150.0,658.64,25.33230769230769,26,35,0
1342,14152.0,611.09,12.2218,50,74,0
1343,14154.0,1345.62,25.87730769230769,52,238,1
1344,14155.0,118.75,19.791666666666668,6,265,1
1345,14156.0,113384.14,79.84798591549296,1420,9,2
1346,14157.0,400.43,8.17204081632653,49,19,0
1347,14158.0,507.66,12.381951219512196,41,39,0
1348,14159.0,4678.3,3.8599834983498353,1212,19,0
1349,14161.0,1110.52,10.282592592592591,108,215,1
1350,14162.0,289.36,11.5744,25,173,1
1351,14163.0,2445.91,47.036730769230765,52,86,0
1352,14164.0,1631.77,56.26793103448276,29,70,0
1353,14165.0,122.54,4.901599999999999,25,275,1
1354,14167.0,574.84,11.054615384615383,52,38,0
1355,14171.0,363.79,6.272241379310345,58,97,0
1356,14173.0,450.84,15.546206896551723,29,10,0
1357,14174.0,134.46,5.171538461538462,26,32,0
1358,14175.0,3108.06,18.95158536585366,164,50,0
1359,14176.0,574.0,17.9375,32,296,1
1360,14177.0,554.46,12.894418604651165,43,84,0
1361,14178.0,1620.93,4.9569724770642205,327,8,0
1362,14179.0,719.78,4.36230303030303,165,40,0
1363,14180.0,4640.77,18.71278225806452,248,10,0
1364,14184.0,452.89,18.870416666666667,24,66,0
1365,14185.0,197.65,65.88333333333334,3,330,1
1366,14188.0,2018.91,28.435352112676057,71,8,0
1367,14189.0,4604.31,16.622057761732854,277,1,0
1368,14191.0,4660.01,17.718669201520914,263,1,0
1369,14193.0,853.39,20.318809523809524,42,67,0
1370,14194.0,11216.75,18.570778145695364,604,4,0
1371,14195.0,962.7,120.3375,8,201,1
1372,14196.0,335.52,55.919999999999995,6,106,0
1373,14198.0,663.5,15.079545454545457,44,3,0
1374,14199.0,185.4,92.7,2,217,1
1375,14201.0,688.04,17.64205128205128,39,59,0
1376,14204.0,161.03,3.659772727272727,44,1,0
1377,14205.0,218.78,5.60974358974359,39,10,0
1378,14206.0,308.26,14.67904761904762,21,238,1
1379,14208.0,151.74,15.174,10,94,0
1380,14209.0,2067.13,23.49011363636364,88,10,0
1381,14210.0,1900.89,18.4552427184466,103,90,0
1382,14211.0,2208.3,18.71440677966102,118,52,0
1383,14212.0,1070.48,118.94222222222224,9,89,0
1384,14213.0,-1192.2,-238.44,5,371,1
1385,14214.0,1000.23,14.289,70,30,0
1386,14215.0,1777.92,16.31119266055046,109,11,0
1387,14216.0,1839.3,31.17457627118644,59,2,0
1388,14217.0,1925.36,17.994018691588785,107,1,0
1389,14218.0,169.48000000000002,14.123333333333337,12,42,0
1390,14219.0,89.94,12.848571428571429,7,3,0
1391,14220.0,632.4,30.11428571428571,21,246,1
1392,14221.0,3427.85,17.669329896907215,194,41,0
1393,14222.0,683.17,16.662682926829266,41,176,1
1394,14223.0,975.23,15.987377049180328,61,91,0
1395,14224.0,1050.12,8.899322033898304,118,109,0
1396,14226.0,2201.64,30.159452054794517,73,28,0
1397,14227.0,3315.71,18.11863387978142,183,25,0
1398,14229.0,1450.6,33.73488372093023,43,51,0
1399,14231.0,822.0600000000001,15.223333333333334,54,178,1
1400,14232.0,2043.93,17.321440677966102,118,31,0
1401,14233.0,1447.51,40.20861111111111,36,43,0
1402,14234.0,775.46,4.877106918238994,159,21,0
1403,14235.0,3093.86,38.67325,80,9,0
1404,14236.0,490.86,32.724000000000004,15,80,0
1405,14237.0,161.0,17.88888888888889,9,372,1
1406,14238.0,146.85,18.35625,8,325,1
1407,14239.0,2323.5,20.030172413793103,116,42,0
1408,14240.0,890.34,21.19857142857143,42,29,0
1409,14241.0,213.7,21.37,10,183,1
1410,14242.0,280.55,17.534375,16,234,1
1411,14243.0,2535.88,17.134324324324325,148,8,0
1412,14245.0,1677.48,14.9775,112,175,1
1413,14246.0,1474.06,19.654133333333338,75,110,0
1414,14247.0,136.76999999999998,6.838499999999999,20,277,1
1415,14248.0,302.58,37.8225,8,317,1
1416,14250.0,1904.05,17.153603603603603,111,6,0
1417,14251.0,2879.7000000000003,36.91923076923077,78,1,0
1418,14256.0,935.06,17.315925925925928,54,253,1
1419,14257.0,3087.27,28.85299065420561,107,50,0
1420,14258.0,12650.08,112.94714285714284,112,8,0
1421,14259.0,120.0,24.0,5,141,1
1422,14261.0,1163.45,22.37403846153846,52,50,0
1423,14262.0,2618.23,18.3093006993007,143,7,0
1424,14264.0,319.47,16.81421052631579,19,154,1
1425,14265.0,530.18,17.10258064516129,31,108,0
1426,14267.0,1279.09,19.38015151515151,66,150,1
1427,14270.0,492.65,16.98793103448276,29,331,1
1428,14271.0,112.32,11.232,10,225,1
1429,14272.0,437.96,13.271515151515151,33,73,0
1430,14273.0,559.97,19.309310344827587,29,50,0
1431,14276.0,1019.39,13.591866666666666,75,87,0
1432,14277.0,3957.0,17.355263157894736,228,14,0
1433,14280.0,134.04,16.755,8,196,1
1434,14282.0,3729.34,23.906025641025643,156,2,0
1435,14284.0,578.45,17.01323529411765,34,30,0
1436,14285.0,1910.01,70.74111111111111,27,20,0
1437,14286.0,4595.81,16.12564912280702,285,23,0
1438,14287.0,151.23000000000002,13.74818181818182,11,7,0
1439,14288.0,413.85,24.344117647058823,17,211,1
1440,14289.0,911.26,19.388510638297873,47,8,0
1441,14290.0,2307.4500000000003,22.40242718446602,103,10,0
1442,14291.0,3873.3,16.27436974789916,238,1,0
1443,14292.0,4819.33,44.62342592592592,108,7,0
1444,14293.0,1046.56,17.15672131147541,61,2,0
1445,14295.0,154.70000000000002,22.1,7,39,0
1446,14297.0,1284.06,20.0634375,64,17,0
1447,14298.0,50862.44,31.01368292682927,1640,2,0
1448,14299.0,2855.35,17.625617283950618,162,7,0
1449,14300.0,43.2,14.4,3,18,0
1450,14301.0,632.04,39.5025,16,107,0
1451,14304.0,197.1,7.3,27,222,1
1452,14305.0,1803.76,16.39781818181818,110,70,0
1453,14306.0,2083.42,59.52628571428571,35,50,0
1454,14307.0,2995.72,16.642888888888887,180,88,0
1455,14309.0,2319.68,18.85918699186992,123,7,0
1456,14311.0,229.71,8.507777777777777,27,224,1
1457,14312.0,1611.59,18.524022988505745,87,46,0
1458,14314.0,120.0,15.0,8,106,0
1459,14315.0,2456.98,23.62480769230769,104,20,0
1460,14317.0,508.58,21.190833333333337,24,64,0
1461,14320.0,343.11,8.169285714285715,42,206,1
1462,14321.0,1530.75,12.445121951219512,123,10,0
1463,14323.0,574.26,14.006341463414634,41,114,0
1464,14326.0,166.85,18.538888888888888,9,234,1
1465,14327.0,311.65,25.97083333333333,12,162,1
1466,14329.0,4928.74,18.322453531598512,269,8,0
1467,14331.0,462.66,16.523571428571426,28,123,0
1468,14332.0,866.31,33.31961538461538,26,22,0
1469,14333.0,351.45,18.49736842105263,19,63,0
1470,14334.0,2539.46,15.579509202453988,163,16,0
1471,14335.0,468.26,7.432698412698413,63,15,0
1472,14336.0,1614.91,17.943444444444445,90,16,0
1473,14338.0,554.22,16.300588235294118,34,157,1
1474,14339.0,289.90999999999997,16.106111111111108,18,234,1
1475,14340.0,134.7,22.45,6,218,1
1476,14341.0,2166.38,16.664461538461538,130,44,0
1477,14342.0,607.71,25.321250000000003,24,20,0
1478,14344.0,889.9300000000001,12.534225352112676,71,126,0
1479,14345.0,108.98,18.16333333333333,6,38,0
1480,14346.0,1021.58,17.026333333333334,60,120,0
1481,14348.0,409.57,22.753888888888888,18,259,1
1482,14349.0,133.5,4.306451612903226,31,9,0
1483,14350.0,258.7,12.319047619047618,21,270,1
1484,14351.0,51.0,51.0,1,164,1
1485,14352.0,1078.96,22.95659574468085,47,156,1
1486,14353.0,90.6,15.1,6,214,1
1487,14354.0,163.62,18.18,9,5,0
1488,14355.0,174.4,15.854545454545455,11,365,1
1489,14356.0,666.9399999999999,17.551052631578944,38,59,0
1490,14357.0,225.77,5.506585365853659,41,42,0
1491,14359.0,882.58,15.21689655172414,58,18,0
1492,14360.0,2128.23,18.035847457627117,118,31,0
1493,14362.0,161.2,3.9317073170731702,41,21,0
1494,14364.0,3717.35,53.87463768115942,69,108,0
1495,14367.0,9167.82,17.200412757973734,533,7,0
1496,14368.0,155.0,19.375,8,319,1
1497,14371.0,100.5,25.125,4,294,1
1498,14373.0,76.55,19.1375,4,357,1
1499,14375.0,257.68,3.4357333333333333,75,184,1
1500,14377.0,617.05,56.095454545454544,11,190,1
1501,14379.0,348.1,7.567391304347827,46,43,0
1502,14381.0,202.68,3.619285714285714,56,51,0
1503,14382.0,626.0699999999999,4.7791603053435106,131,25,0
1504,14383.0,1247.69,21.14728813559322,59,37,0
1505,14385.0,202.11,14.436428571428571,14,8,0
1506,14386.0,142.4,20.342857142857145,7,296,1
1507,14387.0,1770.56,12.646857142857142,140,32,0
1508,14388.0,3172.04,16.607539267015706,191,8,0
1509,14389.0,999.72,16.12451612903226,62,8,0
1510,14390.0,4592.47,15.781683848797252,291,9,0
1511,14393.0,67.95,13.59,5,217,1
1512,14395.0,3471.91,9.83543909348442,353,1,0
1513,14396.0,487.99,6.684794520547945,73,64,0
1514,14397.0,2556.68,26.912421052631576,95,0,0
1515,14400.0,559.7,21.52692307692308,26,140,1
1516,14401.0,4039.98,22.07639344262295,183,3,0
1517,14403.0,1426.31,54.85807692307692,26,129,0
1518,14404.0,1434.72,13.795384615384616,104,33,0
1519,14406.0,156.75,19.59375,8,118,0
1520,14407.0,2111.08,27.777368421052632,76,106,0
1521,14408.0,2606.53,24.360093457943925,107,10,0
1522,14409.0,1908.25,34.695454545454545,55,70,0
1523,14410.0,576.3,2.0080139372822297,287,15,0
1524,14411.0,1063.0,75.92857142857143,14,310,1
1525,14412.0,761.3299999999999,16.918444444444443,45,34,0
1526,14413.0,122.7,5.334782608695653,23,361,1
1527,14414.0,1485.13,15.15438775510204,98,91,0
1528,14415.0,5811.56,9.496013071895426,612,0,0
1529,14416.0,490.22,35.01571428571429,14,21,0
1530,14418.0,1937.25,15.622983870967742,124,3,0
1531,14419.0,1058.06,5.13621359223301,206,10,0
1532,14420.0,385.87,12.862333333333334,30,84,0
1533,14421.0,813.11,30.115185185185187,27,56,0
1534,14422.0,4263.64,19.205585585585588,222,0,0
1535,14423.0,265.2,88.39999999999999,3,217,1
1536,14424.0,322.08,322.08,1,17,0
1537,14426.0,3918.9,14.84431818181818,264,18,0
1538,14427.0,363.34,21.37294117647059,17,49,0
1539,14428.0,1230.14,8.311756756756758,148,6,0
1540,14431.0,397.76,18.08,22,298,1
1541,14432.0,2255.51,5.904476439790576,382,9,0
1542,14434.0,1372.8,114.4,12,21,0
1543,14436.0,89.06,9.895555555555555,9,98,0
1544,14437.0,-43.400000000000006,-7.233333333333334,6,142,1
1545,14438.0,131.9,14.655555555555557,9,305,1
1546,14439.0,2661.24,83.16375,32,319,1
1547,14440.0,2357.6800000000003,42.8669090909091,55,7,0
1548,14441.0,1545.14,26.188813559322035,59,0,0
1549,14442.0,1544.62,22.715,68,1,0
1550,14443.0,1400.88,14.29469387755102,98,53,0
1551,14446.0,1039.58,3.548054607508532,293,0,0
1552,14447.0,1163.23,16.617571428571427,70,18,0
1553,14448.0,375.35,18.7675,20,8,0
1554,14449.0,907.1,3.5158914728682173,258,18,0
1555,14450.0,483.25,12.08125,40,180,1
1556,14451.0,662.59,6.078807339449542,109,59,0
1557,14452.0,264.44,4.26516129032258,62,10,0
1558,14453.0,119.93,5.451363636363637,22,189,1
1559,14456.0,3047.63,3.1193756397134087,977,4,0
1560,14457.0,113.64,28.41,4,310,1
1561,14459.0,1837.92,49.67351351351351,37,154,1
1562,14460.0,383.34,22.54941176470588,17,109,0
1563,14461.0,2103.06,11.683666666666666,180,147,0
1564,14462.0,1965.9,7.991463414634147,246,63,0
1565,14463.0,529.62,88.27,6,97,0
1566,14465.0,1058.62,8.14323076923077,130,246,1
1567,14466.0,2272.4,31.561111111111114,72,28,0
1568,14467.0,598.76,6.652888888888889,90,17,0
1569,14470.0,461.19,10.725348837209305,43,11,0
1570,14472.0,1936.84,6.892669039145908,281,103,0
1571,14473.0,234.34000000000003,33.47714285714286,7,73,0
1572,14474.0,537.71,17.92366666666667,30,42,0
1573,14475.0,799.82,17.017446808510638,47,71,0
1574,14476.0,215.7,11.352631578947369,19,256,1
1575,14477.0,1307.81,118.89181818181818,11,19,0
1576,14479.0,316.25,17.569444444444443,18,253,1
1577,14480.0,279.05,21.465384615384615,13,10,0
1578,14481.0,636.51,21.217,30,164,1
1579,14482.0,2068.15,14.362152777777778,144,17,0
1580,14483.0,129.2,12.919999999999998,10,149,1
1581,14484.0,321.92,22.994285714285716,14,49,0
1582,14485.0,165.75,3.526595744680851,47,38,0
1583,14487.0,1183.58,8.162620689655173,145,26,0
1584,14488.0,1047.43,21.376122448979594,49,50,0
1585,14489.0,463.38,15.446,30,206,1
1586,14491.0,340.93,20.05470588235294,17,174,1
1587,14493.0,2362.84,19.21008130081301,123,6,0
1588,14494.0,139.56,19.937142857142856,7,25,0
1589,14495.0,123.8,20.633333333333333,6,50,0
1590,14496.0,538.8100000000001,28.35842105263158,19,311,1
1591,14497.0,457.47,14.757096774193547,31,300,1
1592,14498.0,1957.32,10.141554404145078,193,42,0
1593,14499.0,815.32,4.2026804123711345,194,25,0
1594,14500.0,356.85,50.978571428571435,7,87,0
1595,14501.0,190.31,15.859166666666669,12,63,0
1596,14502.0,2351.02,3.725863708399366,631,19,0
1597,14503.0,3543.26,21.605243902439025,164,2,0
1598,14504.0,673.26,6.2921495327102805,107,46,0
1599,14505.0,5818.7,7.246201743462017,803,16,0
1600,14506.0,2012.17,6.367626582278481,316,16,0
1601,14507.0,1368.18,13.961020408163266,98,23,0
1602,14508.0,276.42,4.849473684210526,57,21,0
1603,14511.0,1267.41,17.850845070422533,71,10,0
1604,14512.0,275.28,11.968695652173912,23,187,1
1605,14513.0,438.49,24.360555555555557,18,100,0
1606,14514.0,1055.35,14.456849315068492,73,60,0
1607,14515.0,2102.09,20.81277227722773,101,17,0
1608,14517.0,330.45,18.358333333333334,18,32,0
1609,14518.0,174.37,10.898125,16,63,0
1610,14520.0,270.6,67.65,4,1,0
1611,14522.0,974.54,57.32588235294117,17,23,0
1612,14523.0,241.09,20.090833333333332,12,107,0
1613,14524.0,1867.68,9.20039408866995,203,31,0
1614,14525.0,4221.37,14.165671140939596,298,8,0
1615,14527.0,7711.38,7.627477744807122,1011,2,0
1616,14528.0,364.22,20.23444444444444,18,36,0
1617,14529.0,620.04,2.707598253275109,229,59,0
1618,14530.0,2925.91,13.54587962962963,216,25,0
1619,14532.0,932.85,14.57578125,64,235,1
1620,14533.0,1812.62,27.88646153846154,65,24,0
1621,14534.0,4075.35,7.303494623655914,558,2,0
1622,14535.0,2841.09,8.531801801801802,333,58,0
1623,14536.0,171.8,9.042105263157897,19,259,1
1624,14537.0,355.56,35.556,10,57,0
1625,14538.0,388.25,20.43421052631579,19,64,0
1626,14539.0,537.48,16.79625,32,15,0
1627,14540.0,996.26,13.108684210526317,76,9,0
1628,14541.0,1461.65,13.16801801801802,111,58,0
1629,14542.0,103.25,20.65,5,185,1
1630,14543.0,2916.17,27.25392523364486,107,3,0
1631,14544.0,2024.45,17.758333333333333,114,23,0
1632,14546.0,2487.02,5.964076738609113,417,3,0
1633,14547.0,3986.74,10.863051771117169,367,3,0
1634,14548.0,652.8,163.2,4,150,1
1635,14549.0,289.24,5.165,56,310,1
1636,14550.0,765.62,15.950416666666667,48,10,0
1637,14551.0,186.23,18.623,10,17,0
1638,14552.0,165.07,2.8460344827586206,58,151,1
1639,14553.0,859.27,7.604159292035398,113,18,0
1640,14554.0,2381.04,11.023333333333332,216,9,0
1641,14555.0,324.14,15.435238095238097,21,56,0
1642,14557.0,0.0,0.0,32,63,0
1643,14560.0,2174.18,28.60763157894737,76,6,0
1644,14561.0,1080.76,15.6631884057971,69,75,0
1645,14562.0,4709.22,10.558789237668162,446,3,0
1646,14565.0,3073.77,23.82767441860465,129,95,0
1647,14566.0,1432.0,358.0,4,110,0
1648,14567.0,1524.46,44.83705882352941,34,34,0
1649,14569.0,227.39,18.949166666666667,12,0,0
1650,14570.0,218.06,7.519310344827586,29,280,1
1651,14572.0,2803.69,10.26992673992674,273,2,0
1652,14573.0,1603.72,6.654439834024896,241,179,1
1653,14576.0,35.400000000000006,35.400000000000006,1,371,1
1654,14577.0,859.71,6.989512195121952,123,12,0
1655,14578.0,168.63,7.02625,24,2,0
1656,14581.0,138.6,8.152941176470588,17,16,0
1657,14582.0,114.11,19.018333333333334,6,40,0
1658,14583.0,1052.55,3.1895454545454545,330,5,0
1659,14584.0,1029.26,10.190693069306931,101,168,1
1660,14585.0,157.05,5.415517241379311,29,49,0
